Date,Open,High,Low,Close,Volume,Adj Close
2013-02-08,9.25,9.25,9.25,9.25,1100,8.98
2013-02-07,9.20,9.20,9.20,9.20,800,8.93
2013-02-06,9.10,9.10,9.10,9.10,000,8.83
2013-02-05,9.09,9.10,9.09,9.10,500,8.83
2013-02-04,9.20,9.20,9.04,9.13,11500,8.86
2013-02-01,9.11,9.20,9.00,9.20,2000,8.93
2013-01-31,9.12,9.19,9.12,9.12,3500,8.85
2013-01-30,9.30,9.30,9.20,9.20,3100,8.93
2013-01-29,9.17,9.17,9.17,9.17,000,8.90
2013-01-28,9.17,9.17,9.17,9.17,000,8.90
2013-01-25,9.16,9.17,9.16,9.17,3700,8.90
2013-01-24,9.16,9.16,9.16,9.16,1000,8.89
2013-01-23,9.15,9.16,9.15,9.16,600,8.89
2013-01-22,9.15,9.15,9.15,9.15,000,8.88
2013-01-21,9.11,9.15,9.11,9.15,3000,8.88
2013-01-18,9.11,9.11,9.11,9.11,400,8.84
2013-01-17,9.08,9.11,9.08,9.11,900,8.84
2013-01-16,9.09,9.09,9.08,9.08,7200,8.81
2013-01-15,8.85,9.08,8.85,9.08,9400,8.81
2013-01-14,9.00,9.00,8.81,8.81,5300,8.55
2013-01-11,8.80,9.00,8.80,9.00,17600,8.73
2013-01-10,8.80,8.80,8.75,8.75,9000,8.49
2013-01-09,8.75,8.77,8.75,8.77,408700,8.51
2013-01-08,8.83,8.90,8.78,8.78,6600,8.52
2013-01-07,8.79,8.79,8.79,8.79,000,8.53
2013-01-04,8.90,8.90,8.78,8.79,1800,8.53
2013-01-03,8.81,8.90,8.75,8.90,3500,8.64
2013-01-02,8.85,8.85,8.75,8.76,2100,8.50
2013-01-01,9.00,9.00,9.00,9.00,000,8.73
2012-12-31,9.00,9.00,9.00,9.00,000,8.73
2012-12-28,9.00,9.00,9.00,9.00,000,8.73
2012-12-27,8.99,9.00,8.99,9.00,200,8.73
2012-12-26,8.83,8.83,8.83,8.83,000,8.57
2012-12-25,8.83,8.83,8.83,8.83,000,8.57
2012-12-24,8.83,8.83,8.83,8.83,000,8.57
2012-12-21,8.77,8.83,8.77,8.83,3600,8.57
2012-12-20,8.76,8.76,8.76,8.76,000,8.50
